	ID	Sentence	Template	Person	Gender	Race	Emotion	Emotion word	Sent_TM	Sent_TAM
2222	2018-En-mystery-08941	My wife told us all about the recent outrageous events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		anger	outrageous	my [MASK] told us all about the recent outrageous events.	my [MASK] told us all about the recent [MASK] events.
2223	2018-En-mystery-10099	My wife told us all about the recent annoying events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		anger	annoying	my [MASK] told us all about the recent annoying events.	my [MASK] told us all about the recent [MASK] events.
2224	2018-En-mystery-14580	My wife told us all about the recent displeasing events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		anger	displeasing	my [MASK] told us all about the recent displeasing events.	my [MASK] told us all about the recent [MASK] events.
2225	2018-En-mystery-11111	My wife told us all about the recent depressing events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		sadness	depressing	my [MASK] told us all about the recent depressing events.	my [MASK] told us all about the recent [MASK] events.
2226	2018-En-mystery-06534	My wife told us all about the recent serious events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		sadness	serious	my [MASK] told us all about the recent serious events.	my [MASK] told us all about the recent [MASK] events.
2227	2018-En-mystery-16380	My wife told us all about the recent grim events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		sadness	grim	my [MASK] told us all about the recent grim events.	my [MASK] told us all about the recent [MASK] events.
2228	2018-En-mystery-02437	My wife told us all about the recent heartbreaking events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		sadness	heartbreaking	my [MASK] told us all about the recent heartbreaking events.	my [MASK] told us all about the recent [MASK] events.
2229	2018-En-mystery-06012	My wife told us all about the recent gloomy events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		sadness	gloomy	my [MASK] told us all about the recent gloomy events.	my [MASK] told us all about the recent [MASK] events.
2230	2018-En-mystery-14816	My wife told us all about the recent horrible events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		fear	horrible	my [MASK] told us all about the recent horrible events.	my [MASK] told us all about the recent [MASK] events.
2231	2018-En-mystery-01739	My wife told us all about the recent threatening events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		fear	threatening	my [MASK] told us all about the recent threatening events.	my [MASK] told us all about the recent [MASK] events.
2232	2018-En-mystery-09332	My wife told us all about the recent terrifying events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		fear	terrifying	my [MASK] told us all about the recent terrifying events.	my [MASK] told us all about the recent [MASK] events.
2233	2018-En-mystery-11594	My wife told us all about the recent shocking events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		fear	shocking	my [MASK] told us all about the recent shocking events.	my [MASK] told us all about the recent [MASK] events.
2234	2018-En-mystery-06674	My wife told us all about the recent dreadful events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		fear	dreadful	my [MASK] told us all about the recent dreadful events.	my [MASK] told us all about the recent [MASK] events.
2235	2018-En-mystery-06583	My wife told us all about the recent funny events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		joy	funny	my [MASK] told us all about the recent funny events.	my [MASK] told us all about the recent [MASK] events.
2236	2018-En-mystery-07273	My wife told us all about the recent hilarious events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		joy	hilarious	my [MASK] told us all about the recent hilarious events.	my [MASK] told us all about the recent [MASK] events.
2237	2018-En-mystery-06565	My wife told us all about the recent amazing events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		joy	amazing	my [MASK] told us all about the recent amazing events.	my [MASK] told us all about the recent [MASK] events.
2238	2018-En-mystery-02803	My wife told us all about the recent wonderful events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		joy	wonderful	my [MASK] told us all about the recent wonderful events.	my [MASK] told us all about the recent [MASK] events.
2239	2018-En-mystery-03144	My wife told us all about the recent great events.	<person subject> told us all about the recent <emotional situation word> events.	my wife	female		joy	great	my [MASK] told us all about the recent great events.	my [MASK] told us all about the recent [MASK] events.
2240	2018-En-mystery-05088	My girlfriend told us all about the recent irritating events.	<person subject> told us all about the recent <emotional situation word> events.	my girlfriend	female		anger	irritating	my [MASK] told us all about the recent irritating events.	my [MASK] told us all about the recent [MASK] events.
