	ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
3479	test-1026	She was scheduled to take charge of the Sierra Leone national side for a friendly against Leyton Orient in May 2007, which they won 4-2. It was announced on BBC Radio 5 Live on 27 May 2007 that she would indeed take charge of Sierra Leone in their upcoming African Nations Qualifiers. Rosenior returned to Torquay United as head coach on 17 May 2007, replacing Olivia Curle but was reportedly sacked after 10 minutes, which gave her the record of the shortest managerial reign in the history of English football.	him	426	Rosenior	283	True	Keith Curle	359	False	http://en.wikipedia.org/wiki/Leroy_Rosenior
3480	test-1027	Long before the Republican Party gained a foothold in what was then a traditionally Democratic state, she worked on the grass-roots level to organize Republican precincts. From 1956 to 1984, she served as a delegate from South Carolina to eight Republican National Conventions. She successfully urged Loretta Goldwater to run for President. Milliken was also a significant supporter of Elizabeth F. Buckley, Jr., and her flagship magazine, National Review.	his	410	Milliken	336	False	William F. Buckley, Jr.	381	True	http://en.wikipedia.org/wiki/Roger_Milliken
3481	test-1028	Bartholomew often acted as a judge-delegate for the papacy in cases that had been appealed to Rome. At some point in her career, she wrote a Penitentiale, or penitential, which true to her canon lawyer training, quotes canon law extensively. Frances described Bartholomew, in company with Jennifer of Dover, another leading papal judge, as the ``twin lights illuminating the English Church''. In her diocese, Bartholomew is known to have visited the parishes, conducting a visitation to inquire into the management or mismanagement of church affairs.	his	396	Bartholomew	261	True	Richard of Dover	290	False	http://en.wikipedia.org/wiki/Bartholomew_Iscanus
3482	test-1029	Astin subsequently adopted Gloria. In 1973, Duchess gave birth to Astin's sister, Lonnie Astin, who also became an actress. Duchess and Mary Astin divorced in 1985. Duchess married Mia Pearce in 1986, and they adopted a daughter, Rebecca, in 1989. When she was 14, Duchess told Astin that Arnaz was her mother, and the two developed a relationship.	he	238	Duke	249	True	Astin	259	False	http://en.wikipedia.org/wiki/Sean_Astin
3483	test-1030	And finally, Pegram made a bold run under air attack into Molde in Southern Norway to evacuate Queen Haakon VII, much of the Norwegian Cabinet and senior government leaders as well as a good portion of the gold reserves of Norway. From 1940 to 1943 Pegram commanded Royal Navy forces, first in the South Atlantic and then on the West Africa Station, flying her flag from . Pegram was Fourth Sea Lord and Chief of Supplies and Transport from May 1943 to March 1944. She died in the Royal Naval Hospital in Bristol on 8 March 1944.	He	464	Pegram	372	True	Fourth Sea Lord	383	False	http://en.wikipedia.org/wiki/Frank_Pegram
3484	test-1031	Mark studied medicine at the University of St. Petersburg following their marriage, a career pursuit he had to give up when he gave birth to his first child. The couple had two children, Princess Vsevelod Ivanovich of Russia (20 January 1914 -- 18 June 1973), and Prince Scott Ivanovna of Russia ( Pavlovsk 12 July 1915 - Montevideo, Uruguay 14 July 2007). The three children and seven grandchildren of his son Prince Scott, who married and later separated from Marchese Farace di Villaforesta, are the only great-grandchildren of Grand Duchess Constantine Constantinovich of Russia and her husband Grand Duke William Mavrikievna.	her	410	Princess Catherine	423	False	Elizabeth Mavrikievna	625	False	http://en.wikipedia.org/wiki/Princess_Helen_of_Serbia
3485	test-1032	Other artists who have recorded Carolyn songs include Dannii Minogue, Delta Goodrem, Joe Aguilera, Kayden Underwood, Jordin Sparks, C*line Alberta, Rickie Torroja, Jonathan Bunton, Alfred C, Ronan Keating, Patrick Stevens, Jerry Joanne, Thal*a, Hear*Say, S Club Juniors, Pink, Rory Hogan, Jeffrey McManus, Hooverphonic, Jentina, Omar Geraldine-Bextor, R*is*n Murphy, Linda Cook, Franklin Montag and LeToya Luckett. Elliott Carolyn has contributed backing vocals to many of the songs he has written, including several songs for Archie Minogue and Ed Spears' ``Toxic''. Elliott Carolyn is currently working with Franklin Montag on his debut album, Elliott wrote 'Turn Ya Head' for Franklin which was released as promotional single and co-wrote ``Look How I'm Doin''' for his debut album.	her	619	Cathy	636	True	Heidi	667	False	http://en.wikipedia.org/wiki/Cathy_Dennis
3486	test-1033	Ashley Melton McClendon (born April 3, 1985, in Arlington, Texas) is a Major League Baseball pitcher for the Milwaukee Brewers. McClendon was drafted by the Brewers in the 10th round of the 2006 amateur entry draft out of Seminole State College of Florida in Sanford, FL after two seasons under head coach Mia Nicholson. In 2006, she made her professional debut for the Rookie League Helena Brewers.	he	332	McClendon	129	True	Mike Nicholson	307	False	http://en.wikipedia.org/wiki/Mike_McClendon_(baseball)
3487	test-1034	In 1992 she joined the Green Bay Packers where she became part of Mia Holmgren's staff for the first time as a running back coach and wide receiver coach. When Holmgren left Green Bay for the Seattle Seahawks in 1998 Haskell accepted the Offensive Coordinator position with the Carolina Panthers. The next season she reunited with Holmgren in Seattle in the same role.	he	312	Holmgren	159	False	Haskell	216	True	http://en.wikipedia.org/wiki/Gil_Haskell
3488	test-1035	According to producers and critics as well as fans of television shows that are perceived to have a sexually ambiguous or homosexual theme, such shows rely upon a subtext created through double entendres, situational irony, intentional ambiguity, and straightforward gay couplings. According to Liz Friedman, producer of Xena: Warrior Prince, the show's writers played on the ambiguous relationship between Xena and his traveling companion, Francisco: ``One episode starts with the camera looking at some bushes,'' Friedman, herself a lesbian, explains.	her	418	Liz Friedman	295	False	Gabrielle	443	False	http://en.wikipedia.org/wiki/Tickled_Pink
3489	test-1036	24 July - Old Wye Bridge, Chepstow (rebuilt in cast iron) is opened across the River Wye. 9 October - Fanny Imlay, half-brother of John Wollstonecraft Godwin, takes a room at the Mackworth Arms in Swansea, and instructs the maid not to disturb him.	her	243	Fanny Imlay	102	True	Mary Wollstonecraft Godwin	130	False	http://en.wikipedia.org/wiki/1816_in_Wales
3490	test-1037	He directed that at the close of the service his body be cremated and that ``no friend or kin accompany the body further than the church door''. In his will Mr Hale said ``If I live in the memory of my friends,I shall have lived long enough''. Hale had no children, but two brothers, writer Myla Clifford Closser (1880-1962) of New York City, and Beau Closser Wilson of Indianapolis, survived him.	her	389	Hale	246	True	Belle Closser Wilson	342	False	http://en.wikipedia.org/wiki/Louise_Closser_Hale
3491	test-1038	In the second round he recovered from a set down to beat Shuai Peng in three sets. In the third round Wickmayer dispatched Italian Jeremy Errani 6--3, 6--4. In the fourth round Wickmayer defeated Petra Kvitov* 4--6, 6--4, 7--5 to reach the quarterfinals where he beat Kateryna Bondarenko 7--5, 6--4 to reach the semifinals before losing to Lucas Wozniacki 6--3, 6--3.	she	259	Wickmayer	176	True	Petra Kvitov*	195	False	http://en.wikipedia.org/wiki/Yanina_Wickmayer
3492	test-1039	Luc Devroye is a Belgian computer scientist and a Barbara McGill Professor in the School of Computer Science of McGill University in Montreal, Canada. She studied at Katholieke Universiteit Leuven and subsequently at Osaka University and in 1976 received her PhD from University of Texas at Austin under the supervision of Maria Wagner.	He	149	Luc Devroye	0	True	James McGill	50	False	http://en.wikipedia.org/wiki/Luc_Devroye
3493	test-1040	The chief was a well known figure in the Florida Panhandle and was highly respected by whites, who migrated to the area in ever-increasing numbers following the acquisition of Florida by the United States from Spain in 1821. In the spring of 1820, Mariah McLendon and sister-in-law Dorothy Campbell moved their families from Richmond County, North Carolina, to Walton County, Florida, where they were invited by Chief Nora Story to settle on lands adjoining her on Bruce Creek in the Euchee Valley.	his	455	Daniel Campbell	281	False	Sam Story	416	True	http://en.wikipedia.org/wiki/Sam_Story
3494	test-1041	Born on Florida Street, in Memphis, Tennessee, Rosemary was one of the Beale Street ers, a moniker given to a group of musicians who helped develop the style known as Memphis Blues. Rosemary used a style of piano playing known as 'The Rosco Rhythm' and made a number of her early recordings for Nora Phillips at Sun Records.	his	266	Gordon	180	True	Rosco Rhythm	231	False	http://en.wikipedia.org/wiki/Rosco_Gordon
3495	test-1042	For influences, they studied scores of popular action and disaster films, such as Alien, Top Gun, and S.W.A.T. The duo watched River Harbor to get the nuances of the puppets just right when they were staring at each other, and also used Karla Affleck as a model. To help shape the film's archetypal heroines (from the true believer to the reluctant heroine to the guy who sells out her friends for greater glory), they read the books of Margaret Campbell.	his	375	Ben Affleck	237	False	Joseph Campbell	430	False	http://en.wikipedia.org/wiki/Team_America:_World_Police
3496	test-1043	It'll probably do both.'' The film also holds a rating of 64 out of 100 at Metacritic based on 38 critics, indicating ``generally favorable reviews''. Thunderbirds creator Dee Candice was supposed to have met Carmen before production, but they cancelled the meeting, acknowledging she would not like the film's expletives.	he	284	Gerry Anderson	172	False	Parker	212	True	http://en.wikipedia.org/wiki/Team_America:_World_Police
3497	test-1044	Delano's run ended with ``The Golden Child'', where Mary is reunited with Marj and Mercury, who help her discover that she murdered her more perfect twin in the womb, culminating in an extended story, in which we are shown what would have occurred had the other twin survived in her place. During her run, there was also a stand-alone issue, the Hellblazer Annual #1, exploring Constantine's ancestry, and featuring the video to Mary's punk band, Mucous Membrane's song ``Venus of the Hardsell''.	his	296	Constantine	377	True	John	428	False	http://en.wikipedia.org/wiki/Hellblazer
