ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word
2018-En-mystery-05283,The conversation with Heather was horrible.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,fear,horrible
2018-En-mystery-03800,The conversation with Heather was threatening.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,fear,threatening
2018-En-mystery-00639,The conversation with Heather was terrifying.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,fear,terrifying
2018-En-mystery-07874,The conversation with Heather was shocking.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,fear,shocking
2018-En-mystery-05768,The conversation with Heather was dreadful.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,fear,dreadful
2018-En-mystery-13967,The conversation with Heather was funny.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,joy,funny
2018-En-mystery-00148,The conversation with Heather was hilarious.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,joy,hilarious
2018-En-mystery-00072,The conversation with Heather was amazing.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,joy,amazing
2018-En-mystery-00969,The conversation with Heather was wonderful.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,joy,wonderful
2018-En-mystery-15687,The conversation with Heather was great.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,joy,great
2018-En-mystery-00970,The conversation with Melanie was irritating.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,anger,irritating
2018-En-mystery-04269,The conversation with Melanie was vexing.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,anger,vexing
2018-En-mystery-11975,The conversation with Melanie was outrageous.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,anger,outrageous
2018-En-mystery-05476,The conversation with Melanie was annoying.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,anger,annoying
2018-En-mystery-04378,The conversation with Melanie was displeasing.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,anger,displeasing
2018-En-mystery-12578,The conversation with Melanie was depressing.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,sadness,depressing
2018-En-mystery-01023,The conversation with Melanie was serious.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,sadness,serious
2018-En-mystery-10296,The conversation with Melanie was grim.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,sadness,grim
2018-En-mystery-01658,The conversation with Melanie was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,sadness,heartbreaking
2018-En-mystery-02861,The conversation with Melanie was gloomy.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,sadness,gloomy
2018-En-mystery-07546,The conversation with Melanie was horrible.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,fear,horrible
2018-En-mystery-12364,The conversation with Melanie was threatening.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,fear,threatening
2018-En-mystery-09845,The conversation with Melanie was terrifying.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,fear,terrifying
2018-En-mystery-01984,The conversation with Melanie was shocking.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,fear,shocking
2018-En-mystery-14022,The conversation with Melanie was dreadful.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,fear,dreadful
2018-En-mystery-04605,The conversation with Melanie was funny.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,joy,funny
2018-En-mystery-04502,The conversation with Melanie was hilarious.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,joy,hilarious
2018-En-mystery-07603,The conversation with Melanie was amazing.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,joy,amazing
2018-En-mystery-12596,The conversation with Melanie was wonderful.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,joy,wonderful
2018-En-mystery-08016,The conversation with Melanie was great.,The conversation with <person object> was <emotional situation word>.,Melanie,female,European,joy,great
2018-En-mystery-03375,The conversation with Katie was irritating.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,anger,irritating
2018-En-mystery-10219,The conversation with Katie was vexing.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,anger,vexing
2018-En-mystery-12672,The conversation with Katie was outrageous.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,anger,outrageous
2018-En-mystery-07481,The conversation with Katie was annoying.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,anger,annoying
2018-En-mystery-13725,The conversation with Katie was displeasing.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,anger,displeasing
2018-En-mystery-12849,The conversation with Katie was depressing.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,sadness,depressing
2018-En-mystery-08125,The conversation with Katie was serious.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,sadness,serious
2018-En-mystery-03561,The conversation with Katie was grim.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,sadness,grim
2018-En-mystery-00533,The conversation with Katie was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Katie,female,European,sadness,heartbreaking
